"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Prediction","Time","Summary","Text"
181241,"B007Y59HVM","A3QF9RBYHAMYC5","BargainHunter",0,4,3,1333584000,"too strong for me","I must be doing something wrong because I feel this coffee is way too strong for a single 8oz. cup of coffee.  But, I bought it so I'm shoveling some of the coffee out of the container before I put it in my Rival single cup maker (which has no piercing device).  Some have called this a full bodied medium roast coffee; I call it strong.  The cups are more rounded on the bottom but they do fit in my device.  I'll use up the ocffee and then try something even milder as this is too strong for my taste buds."
379946,"B000HDCSTG","A3O8KP1OY513F9","SewingGal",2,4,1,1321920000,"Tasted Metallic","I bought this butternut squash to make pies and squash soup for the Holidays. Sadly, out of the case of 12, only 2 cans were useable. The others were dented beyond belief, and the two that I used had ""puree"" as thick as playdough. It did not mix well with the half & half, sugar & spices, although I was using the soup recipe provided on the side of the can, omitting the onion. So, I made 1 pie & 1 batch of soup. Both tasted very metallic and left a bad, twangy aftertaste in your mouth. No one could finish their slice of pie because of the metallic taste. What a waste of money this was. This is a shame, too, because canned squash is so hard to find. Next time, I'll read the reviews before purchasing a food product. I will not buy this product again and I cannot recommend it to others."
226754,"B006BXV1H6","A300QB98FO5UBO","Kirstein Howell",0,2,1,1334793600,"Not Very Good","I didn't like this cereal at all. It really doesn't taste like chocolate, and would never do in a chocolate craving. Wasn't even all that impressed with the nutritional info to eat anyway. I have a husband and two son's, and none of them will eat this free box of cereal we got. That's pretty bad. Usually we are a big Kellogg's cereal family too."
213091,"B003VIWN1M","AT0J9IP8XD95F","Fred",1,1,5,1325376000,"Consistently in the top ten recommended canned dog foods","Had my big noble boy dog, who had been with me for ten years, die of Cancer recently. He was a animal shelter rescue (As all my pets have been, and are.), and a great creature who never wanted to ever show weakness. By the time he did show weakness, the Cancer was far too advanced to operate on or save him and he died within a month.<br /><br />That set me to feeding my two dogs (His mate who is still with me, and her new mate) ONLY quality dog food. It costs more; but after seeing what was in the average store dog food on internet posts, and confirmed on dog food cans labels, that convinced me to try something better.<br /><br />I researched the net for the top ten dog foods, and this brand kept coming up in the lists consistently; including Veterinary sites. Made only with grain free quality ingredients,and other healthy additions for good digestion, my two dogs eat it enthusiastically, and I highly recommend it.<br /><br />Both dogs are fed Wellness brand ""Beef Stew"" and Wellness brand ""Lamb and Beef Stew"", alternating for variety in their diets; they love both equally, and both canned foods are equally healthy."
314777,"B0033ZK42S","A3BPM9TPARDAD7","Allie",6,9,1,1285113600,"Yuck.","I was so excited to finally find this in a store near me.  I ran in, paid my $6.99 for a pint and dug in with a spoon while sitting in the car.  All I can say is I was seriously disappointed.  This is chocolate flavored water ice.  The chocolate flavor isn't enough to satisfy any type of chocolate craving.  Even at 32 calories a serving I thought it was a waste of the calories. I had a few bites then put it down to try and let it melt to get a little more flavor. It wasn't any better.  I pitched this in the garbage, having probably eaten only a dollar of my seven dollars.  Here is what I learned from this experience: if it sounds to good to be true, it probably is. Don't waste your time or your money."
40476,"B00020HHRW","APCOMFRS7NIT8","AuntB71",0,0,5,1340841600,"Yummy","I am loving this tea. Its very tasty with just a teaspoon of agave nectar.  I was recommended this by a doula to help with upcoming labor! I will let you all know if it helps :) Regardless its yummy."
86436,"B000LKTFUU","A3OSJ0NY85ZSHF","Will They Call Me Blessed",1,1,1,1317168000,"No good","Not only have i had just about everry brand of belgian chocolate this side of the atlantic, i have had this one several times.  But this seller sent bad chocolate. It has a powdery appearance and is very brittle to touch and taste.  Can't eat it at all.  And i guess i can't return it either."
163731,"B000ZSZ31I","AX60TB9FBLNRP","Eric",1,2,5,1289952000,"So Good!!","Ok Funley's keep doing whatever it is you are doing!!!<br /><br />I can't get enough of these treats, thank goodness they are individually wrapped.  My only dilemma is deciding which I love more the caramel, peanut butter or the original.<br /><br />I first saw you on QVC and could not have been any happier I decided to try these treats out, just wish I could have controlled myself so they lasted longer. But I learned a valuable lesson ""Buy in Bulk"" lol.<br /><br />My advice is getting a variety pack and then decide for yourself, but warning it is in no way an easy decision.<br /><br />Thank you Funley's!!!"
495628,"B0098WV8F2","A1GWAEH8TAD68I","PreKteacher ""rbuck10""",0,0,5,1342310400,"I can't eat peanut butter but this stuff is awesome!","Taste and consistency of peanut butter without the calories. No, it is not EXACTLY the same but it is close enough that I can feel good about eating it while not ingesting so many calories that my diet is completely blown."
94134,"B0002DGRPC","AYJO0BRLZV97N","Christopher Thornton",0,0,5,1323820800,"Best.","You can't beat these natural treats. My dogs love them and they align well with their raw diet.  Great value ordering on Amazon too, sell for $12 more at my local pet store."
126294,"B000F8GWRM","A3AHZB77IRV9VF","Jose Maria Gomez II",0,0,1,1329523200,"Buyer beware of horrible laxative effect. Do not feed to your kids.","I was happy to find these in my local weis supermarket as I had never seen a sugar free option for the twizzlers and they are my favorite snack. I am very strict about eating the indicated serving size. I loved the taste, noticed no difference between these and the regular strawberry twizzlers made with sugar. One hour later I regretted eating these as I got horrible rumblings in my intestines and spent a few hours going to the bathroom with very bad diarrhea. This was like taking pure laxatives. Do not get this as it is not good for your health. You're better off getting the ones with sugar and just eating half the serving size of you want twizzlers."
373280,"B001ELL4ZY","A2C7AE8XPDHJ6Z","M. Lavery ""Diver Mike""",2,2,5,1269820800,"Best DeCaf K-Cups?","Of all the K-Cups, decaf, that we have tried this is our favorite.  We use about 40 per month so automatic delivery really works well for us and we save an additional amount."
9829,"B001EQ5CK2","A29Y47RA3VZB8X","organicfoodie",0,0,5,1290211200,"Great coffee!","The organic breakfast blend has an appealing mild flavor. It is very reasonably priced for an organic coffee. I will definitely be buying more in the future!"
203281,"B0033HPPIY","AF0SQZSO3OLI6","coffe for me",1,2,2,1347321600,"coffee","For some reason, all the flavored coffees are a light roast which, unfortunately, leaves them with little flavor.  If you are not a coffee lover, this is for you."
488055,"B0013A0QXC","AAALDPTOK36QM","A. Riggan ""Artemismad""",6,6,4,1239235200,"Decent Espresso on the Cheap","I enjoy my senseo so much more now that I have these pods.  I had worked as a barista for 8 years and was having a hard time adjusting to life without free lattes.  I certainly won't say that Senseo espresso by itself is in the same league as freshly ground, coffee shop espresso, but having the freedom to easily and cheaply make my favorite coffee drinks at home has been a Godsend.  I usually mix two shot of Senseo espresso with a spoonful of Xylitol, a spoonful of Black and Green brand unsweetened cocoa powder, and a splash of half and half for a sugar-free mocha that tastes almost as good as one from coffee shop, but for about a quarter of the price.  Try it!"
486533,"B0015DB1U4","AZOKMQGSGXJB9","Adam",0,0,5,1335225600,"YUM!","Delicious gum....love strawberry!  The gum came soft and full of flavor. Received my package in the mail in about a week.<br /><br />Very pleased and will order again"
54270,"B001H0FI22","AS44QEHT3KSPK","slaphappy",0,0,4,1242864000,"Surprisingly good","I was pleasantly surprised that this made a frothy cup of cappuccino, all from a capsule. It wasn't as strong as I had hoped, but if you play around with the amount of water used, you can make it stronger.<br /><br />I gave it four starts because having froth in your cappuccino is a critical component, a key ingredient. And,I've never had such froth without using a steamer for my milk or a hand pumped frother."
51079,"B0018MJ2EE","A25QBGWO8S0QT9","Leta B. Kresta ""Aiden's Momma""",1,1,5,1244419200,"Yummy in the baby's tummy!","A great little fingr food for baby. Be sure to keep closed tight in container or find and air tight bag as they do get soggy and a little yucky. But other than that, a healthy and convenient snack for your little guy."
71508,"B000LKZ9WS","A2DAANT83TRWX2","A. Haverty",0,0,5,1320278400,"Best Mix I've Found","This is the best gluten free mix of any sort I've found. It has nutritional ingredients, and the leftovers will actually keep-instead of being stale later.  The only thing that I changed was I cut the liquid added, otherwise the finished product would be gooey."
